company_name,company_website,ats,job_title,job_location,job_type,job_salary,job_description_short,job_contact_person,job_contact_email,job_url,source_raw,date
Bebob,https://bebop.xyz/,Lever,Graduate DeFi Algorithmic Trader,Singapore,Full-time,,"About WintermuteWintermute is one of the largest crypto-native algorithmic trading companies in digital assets. We provide liquidity algorithmically across most cryptocurrency exchanges and trading platforms, a broad range of OTC trading products as well as support high profile blockchain projects and traditional financial institutions moving into crypto. We actively participate in the development of the blockchain ecosystem through investments, partnerships, and incubation of projects. Wintermu",Ishaq Namajee,,https://jobs.lever.co/wintermute-trading/ab93223c-daee-4b0c-8797-cb9a77f32391,https://api.lever.co/v0/postings/wintermute-trading,2025-12-19
Bebob,https://bebop.xyz/,Lever,Graduate Quant Researcher (Summer 2026),London,Full-time,,"About Wintermute Wintermute is one of the largest crypto native algorithmic trading companies in digital assets. We provide liquidity across most cryptocurrency exchanges and trading platforms, a broad range of OTC trading solutions as well as support high profile blockchain projects and traditional financial institutions moving into crypto. Wintermute also has a Wintermute Ventures arm that invests in early stage DeFi projects. Wintermute was founded in 2017 and has successfully navigated indus",Ishaq Namajee,,https://jobs.lever.co/wintermute-trading/616070e7-e6bf-4668-acd8-b20452b16c7b,https://api.lever.co/v0/postings/wintermute-trading,2025-12-19
Crypto.com,https://crypto.com/,Lever,(Senior) Strategy Associate,"Singapore, Singapore",Full-time,,"What to ExpectWork on high-impact and diverse projects- You will have the opportunity to advise management on emerging industry trends and key business decisions, optimize key processes, and orchestrate key initiatives. Your work will be important to our business growth and sustainability, and cover a broad spectrum of topics.Own your initiative from end to end- You get to experience the full product cycle - from conception of an idea, to product launch, and ongoing KPI monitoring. You get to se",Tom Lau,,https://jobs.lever.co/crypto/1d850455-e687-40ef-a5b7-05b1b8b1634e,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,(Senior) Strategy Associate,"Hong Kong, Hong Kong SAR",Full-time,,"What to ExpectWork on high-impact and diverse projects- You will have the opportunity to advise management on emerging industry trends and key business decisions, optimize key processes, and orchestrate key initiatives. Your work will be important to our business growth and sustainability, and cover a broad spectrum of topics.Own your initiative from end to end- You get to experience the full product cycle - from conception of an idea, to product launch, and ongoing KPI monitoring. You get to se",Tom Lau,,https://jobs.lever.co/crypto/39788df8-981b-4372-a060-27895cd73340,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,AI and Automation Engineer,"Singapore, Singapore",,,"We are a team to design, develop, maintain, and improve software for various ventures projects, i.e., projects that are adjacent to our core businesses and are bootstrapped fast with a lean team. You will be actively involved in the design of various components behind scalable applications, from frontend UI to backend infrastructure.We are seeking a highly motivated and experienced AI and Automation Engineer to join our AI Innovation team. The ideal candidate will be instrumental in designing, d",Tom Lau,,https://jobs.lever.co/crypto/25dbb95a-5683-47d8-a0fd-40ee20ea31dc,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,AI and Automation Engineer,"Taipei, Taiwan",,,"We are a team to design, develop, maintain, and improve software for various ventures projects, i.e., projects that are adjacent to our core businesses and are bootstrapped fast with a lean team. You will be actively involved in the design of various components behind scalable applications, from frontend UI to backend infrastructure.We are seeking a highly motivated and experienced AI and Automation Engineer to join our AI Innovation team. The ideal candidate will be instrumental in designing, d",Tom Lau,,https://jobs.lever.co/crypto/354a8ec0-5cd0-48dd-b97f-48f877017867,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,AI and Automation Engineer,"Shenzhen, China",,,"We are a team to design, develop, maintain, and improve software for various ventures projects, i.e., projects that are adjacent to our core businesses and are bootstrapped fast with a lean team. You will be actively involved in the design of various components behind scalable applications, from frontend UI to backend infrastructure.We are seeking a highly motivated and experienced AI and Automation Engineer to join our AI Innovation team. The ideal candidate will be instrumental in designing, d",Tom Lau,,https://jobs.lever.co/crypto/6e7bfbc9-1bf2-41d9-aea7-73cd27e81a6f,https://api.lever.co/v0/postings/crypto,2025-12-19
Crypto.com,https://crypto.com/,Lever,AI and Automation Engineer,"Hong Kong, Hong Kong SAR",,,"We are a team to design, develop, maintain, and improve software for various ventures projects, i.e., projects that are adjacent to our core businesses and are bootstrapped fast with a lean team. You will be actively involved in the design of various components behind scalable applications, from frontend UI to backend infrastructure.We are seeking a highly motivated and experienced AI and Automation Engineer to join our AI Innovation team. The ideal candidate will be instrumental in designing, d",Tom Lau,,https://jobs.lever.co/crypto/c3a2065e-0d81-4460-868e-c95685b6bda4,https://api.lever.co/v0/postings/crypto,2025-12-19
Gnosis,https://www.gnosis.io/,Personio,Marketing Manager (Remote from Europe),Remote,freelance,,,Lorenza,,https://gnosis.jobs.personio.de/job/2441022,https://gnosis.jobs.personio.de/xml?language=en,2025-12-19
Injective Labs,injectivelabs.org,Ashby,Product Designer,Remote,FullTime,,"ABOUT INJECTIVE LABS

Injective Labs is trailblazing a new dawn for Web3 enabled finance. We are the core contributors to Injective, one of the fastest growing blockchains in the industry. Injective provides an interoperable smart contracts platform that is optimized for building decentralized finance applications. Interoperability is at the core of Injective, which is natively integrated with chains such as Ethereum, Cosmos and Solana. Developers can rapidly launch premier financial application",Justina / Jacqueline,,https://jobs.ashbyhq.com/injective-labs/fb71d3db-8438-49f6-b991-ff3a9902800a,https://api.ashbyhq.com/posting-api/job-board/injective-labs?includeCompensation=true,2025-12-19
IOTA Foundation,https://www.iota.org/,Personio,Senior Software Engineer – Compilers and Programming Languages,Remote,permanent,,,Alex,,https://iota-foundation.jobs.personio.de/job/1861529,https://iota-foundation.jobs.personio.de/xml?language=en,2025-12-19
Morpho,morpho.org,Recruitee,People Experience Lead,Remote job,,,"<h4><span style=""color:#ffffff"">About Morpho</span></h4><p><span style=""color:#ffffff"">Morpho is a leading Decentralized Finance (DeFi) lending protocol that recently secured $50 million from Ribbit Capital, a16z crypto, Coinbase Ventures, Variant, Brevan Howard, Pantera, Blocktower, and 50 others to build an </span><strong><span style=""color:#ffffff"">open lending network giving anyone, anywhere, access to the best possible terms.</span></strong><span style=""color:#ffffff""> Morpho is experiencin",Renan,,https://morpho.recruitee.com/o/people-experience-lead,https://morpho.recruitee.com/api/offers/,2025-12-19
Morpho,morpho.org,Recruitee,Head of Legal,Remote job,,,"<h4><span style=""color:#ffffff"">About Morpho</span></h4><p><span style=""color:#ffffff"">Morpho is a leading Decentralized Finance (DeFi) lending protocol that recently secured $50 million from Ribbit Capital, a16z crypto, Coinbase Ventures, Variant, Brevan Howard, Pantera, Blocktower, and 50 others to build an </span><strong><span style=""color:#ffffff"">open lending network giving anyone, anywhere, access to the best possible terms.</span></strong><span style=""color:#ffffff""> Morpho is experiencin",Renan,,https://morpho.recruitee.com/o/head-of-legal-1,https://morpho.recruitee.com/api/offers/,2025-12-19
Morpho,morpho.org,Recruitee,Commercial Legal Counsel,Remote job,,,"<h4><span style=""color:#ffffff"">About Morpho</span></h4><p><span style=""color:#ffffff"">Morpho is a leading Decentralized Finance (DeFi) lending protocol that recently secured $50 million from Ribbit Capital, a16z crypto, Coinbase Ventures, Variant, Brevan Howard, Pantera, Blocktower, and 50 others to build an </span><strong><span style=""color:#ffffff"">open lending network giving anyone, anywhere, access to the best possible terms.</span></strong><span style=""color:#ffffff""> Morpho is experiencin",Renan,,https://morpho.recruitee.com/o/commercial-legal-counsel,https://morpho.recruitee.com/api/offers/,2025-12-19
Morpho,morpho.org,Recruitee,Senior/Staff Infrastructure Engineer,Remote job,,,"<h4>About Morpho</h4><p><span style=""color:#ffffff"">Morpho is a leading Decentralized Finance (DeFi) lending protocol that recently secured $50 million from Ribbit Capital, a16z crypto, Coinbase Ventures, Variant, Brevan Howard, Pantera, Blocktower, and 50 others to build an </span><strong><span style=""color:#ffffff"">open lending network giving anyone, anywhere, access to the best possible terms.</span></strong><span style=""color:#ffffff""> Morpho is experiencing explosive growth, with over $10 b",Renan,,https://morpho.recruitee.com/o/seniorstaff-infrastructure-engineer,https://morpho.recruitee.com/api/offers/,2025-12-19
Nuveaux Trading / Vigil Markets,https://vigilmarkets.com/,Ashby,Senior Software Engineer,New York,FullTime,,"ABOUT VIGIL MARKETS

Vigil Markets is on a mission to re-imagine how financial exchanges work from first principles to deliver fair order execution to the masses. We're building an exchange that lets our customers focus on their trades instead of focusing on the idiosyncrasies of the exchange.

Founded by customer-obsessed engineers and researchers, we love tackling tough technical challenges. Our small, incredibly strong team thrives on solving impactful problems in a fast-paced environment.


",Soumya,,https://jobs.ashbyhq.com/vigil-markets/f0637507-2e84-4069-8414-16fb75e2ccff,https://api.ashbyhq.com/posting-api/job-board/vigil-markets?includeCompensation=true,2025-12-19
Polygon,https://polygon.technology/,Ashby,Social Content Lead (Dubai),Dubai - Remote,Contract,,"ABOUT POLYGON LABS

Polygon Labs is a software development company building and developing a network of aggregated blockchains via the Agglayer, secured by Ethereum. As public infrastructure, the Agglayer will bring together user bases and liquidity for any connected chain, and leverage Ethereum as a settlement layer. Polygon Labs has also contributed to the core development of several widely-adopted scaling protocols and tools for launching blockchains, including Agglayer CDK, Polygon PoS & Kat",Chethan,,https://jobs.ashbyhq.com/polygon-labs/1918025e-d5c3-4746-b7f8-4470c3f055d2,https://api.ashbyhq.com/posting-api/job-board/polygon-labs?includeCompensation=true,2025-12-19
